reaction,DGdd_true,AR_smiles,AR_atom,AH_smiles,AH_atom,BR_smiles,BR_atom,BH_smiles,BH_atom,DE,DH,DG,AR_SOMO,AR_IE,AR_EA,AR_Eneg,AR_Soft,AR_Q,AR_Fuk0,AR_BO,AR_BV3,AR_BV4,AR_BV5,AH_HOMO,AH_LUMO,AH_CP,AH_Hard,AH_Soft,AH_Ephil,AH_Q,AH_FukP,AH_FukM,AH_FukD,AH_BO,AH_BOH,AH_BOX,AH_BV3,AH_BV4,AH_BV5,BR_SOMO,BR_IE,BR_EA,BR_Eneg,BR_Soft,BR_Q,BR_Fuk0,BR_BO,BR_BV3,BR_BV4,BR_BV5,BH_HOMO,BH_LUMO,BH_CP,BH_Hard,BH_Soft,BH_Ephil,BH_Q,BH_FukP,BH_FukM,BH_FukD,BH_BO,BH_BOH,BH_BOX,BH_BV3,BH_BV4,BH_BV5
O5-G1k-H1,17.1,[O]S(=O)(=O)[O-],0,O=S(=O)([O-])O,4,FC(F)(F)[CH]c1ccccc1,4,FC(F)(F)Cc1ccccc1,4,-20.060358766614026,-20.400000000000006,-20.10000000000001,-7.0198,6.2498,-0.9864,2.6317,0.13819407976562284,-0.60998561,-0.188,1.300570356476518,0.29401631406436235,0.17769303581404008,0.09097395225631484,-6.1366,2.4545,-1.8410499999999999,4.2955499999999995,0.2327990594917997,0.3945321440211381,-0.60789166,-0.118,-0.069,-0.04899999999999999,0.8519446618465414,0.8914459941415354,0.8124433295515474,0.3250242103694875,0.19433539196822047,0.09953170824004288,-9.9259,7.4504,2.2142,4.8323,0.1909781902906688,-0.09567026,-0.126,1.1245477724798885,0.5688785011918951,0.3596533424368444,0.21950782063006527,-11.34,-6.55,-8.945,2.395,0.4175365344467641,16.704180584551146,-0.09096684,0.017,0.007,0.010000000000000002,0.9686509704378412,0.9660778726508652,0.9712240682248172,0.5882374851013111,0.36941763391471666,0.22441148182018858
O5-G1l-H1,15.6,[O]S(=O)(=O)[O-],0,O=S(=O)([O-])O,4,CC(=O)[CH]c1ccccc1,3,CC(=O)Cc1ccccc1,3,-25.413757879884255,-26.299999999999997,-25.60000000000001,-7.0198,6.2498,-0.9864,2.6317,0.13819407976562284,-0.60998561,-0.188,1.300570356476518,0.29401631406436235,0.17769303581404008,0.09097395225631484,-6.1366,2.4545,-1.8410499999999999,4.2955499999999995,0.2327990594917997,0.3945321440211381,-0.60789166,-0.118,-0.069,-0.04899999999999999,0.8519446618465414,0.8914459941415354,0.8124433295515474,0.3250242103694875,0.19433539196822047,0.09953170824004288,-9.6419,7.5152,2.6641,5.08965,0.20613881387726493,-0.06187107,-0.095,1.1513095883424933,0.5587753277711561,0.3704844516169077,0.22792169909495127,-10.6158,-6.8893,-8.75255,1.8632499999999999,0.5366966322286328,20.557394741043876,-0.09256230,0.018,-0.009,0.026999999999999996,0.9699256405134161,0.9639427469493191,0.9759085340775132,0.5822128277711561,0.38135823350505865,0.23414587997855635
O5-G1m-H1,13.7,[O]S(=O)(=O)[O-],0,O=S(=O)([O-])O,4,CC(C)(C)[CH]c1ccccc1,4,CC(C)(C)Cc1ccccc1,4,-14.55290345195572,-20.599999999999994,-20.400000000000006,-7.0198,6.2498,-0.9864,2.6317,0.13819407976562284,-0.60998561,-0.188,1.300570356476518,0.29401631406436235,0.17769303581404008,0.09097395225631484,-6.1366,2.4545,-1.8410499999999999,4.2955499999999995,0.2327990594917997,0.3945321440211381,-0.60789166,-0.118,-0.069,-0.04899999999999999,0.8519446618465414,0.8914459941415354,0.8124433295515474,0.3250242103694875,0.19433539196822047,0.09953170824004288,-8.4295,6.3583,1.6023,3.9802999999999997,0.21026072329688814,-0.05483683,-0.111,1.133709817682379,0.6502532777115614,0.47223946372043946,0.28674592412727445,-10.5425,-5.8621,-8.202300000000001,2.3402000000000003,0.42731390479446196,14.374353749679518,-0.07087259,0.019,-0.005,0.024,0.9803233085723656,0.9709918631542092,0.9896547539905219,0.6727875446960667,0.48221323940165106,0.2923748856863549
O5-G1n-H1,5.4,[O]S(=O)(=O)[O-],0,O=S(=O)([O-])O,4,CN(C)[CH]c1ccccc1,3,CN(C)Cc1ccccc1,3,-28.39379803830175,-28.599999999999994,-28.60000000000001,-7.0198,6.2498,-0.9864,2.6317,0.13819407976562284,-0.60998561,-0.188,1.300570356476518,0.29401631406436235,0.17769303581404008,0.09097395225631484,-6.1366,2.4545,-1.8410499999999999,4.2955499999999995,0.2327990594917997,0.3945321440211381,-0.60789166,-0.118,-0.069,-0.04899999999999999,0.8519446618465414,0.8914459941415354,0.8124433295515474,0.3250242103694875,0.19433539196822047,0.09953170824004288,-7.5753,5.3823,0.7736,3.07795,0.2169809273764836,-0.02565179,-0.079,1.1567360249568512,0.5741861591179976,0.4013174228787785,0.2455535933903062,-9.481,-5.9401,-7.71055,1.7704499999999999,0.5648281510350477,16.790245785675957,0.00784917,0.018,0.037,-0.019,0.9805301689991538,0.9608399687829934,1.0002203692153142,0.6185656287246722,0.41511234560238347,0.2523197786257135
O5-H1a-H1,10.5,[O]S(=O)(=O)[O-],0,O=S(=O)([O-])O,4,C#C[C](C)C,2,C#CC(C)C,2,-20.741631074480487,-26.599999999999994,-27.700000000000003,-7.0198,6.2498,-0.9864,2.6317,0.13819407976562284,-0.60998561,-0.188,1.300570356476518,0.29401631406436235,0.17769303581404008,0.09097395225631484,-6.1366,2.4545,-1.8410499999999999,4.2955499999999995,0.2327990594917997,0.3945321440211381,-0.60789166,-0.118,-0.069,-0.04899999999999999,0.8519446618465414,0.8914459941415354,0.8124433295515474,0.3250242103694875,0.19433539196822047,0.09953170824004288,-8.1066,6.6679,0.5112,3.58955,0.16242467555671056,0.01024975,-0.18,1.1335292578866134,0.5798662842669845,0.290220967041152,0.15309750559742677,-10.8433,-3.9204,-7.38185,3.4614499999999997,0.28889627179361255,7.871225847910559,0.01251404,-0.002,-0.018,0.016,0.9918981183212876,0.950061359210443,1.0058437046915694,0.6013390196662693,0.3028055365899075,0.1602125445429031
O5-H1b-H1,12.9,[O]S(=O)(=O)[O-],0,O=S(=O)([O-])O,4,C#C[C](C)C#N,2,C#CC(C)C#N,2,-28.080003157626027,-31.599999999999994,-32.30000000000001,-7.0198,6.2498,-0.9864,2.6317,0.13819407976562284,-0.60998561,-0.188,1.300570356476518,0.29401631406436235,0.17769303581404008,0.09097395225631484,-6.1366,2.4545,-1.8410499999999999,4.2955499999999995,0.2327990594917997,0.3945321440211381,-0.60789166,-0.118,-0.069,-0.04899999999999999,0.8519446618465414,0.8914459941415354,0.8124433295515474,0.3250242103694875,0.19433539196822047,0.09953170824004288,-9.6234,8.0314,1.9776,5.0045,0.16518550332022863,0.03770224,-0.155,1.1547293702188621,0.5488397646007152,0.29152830364347343,0.15397062533505723,-11.3716,-5.8656,-8.6186,2.7530000000000006,0.3632401017072284,13.49078568107519,0.01936497,-0.007,-0.022,0.015,0.97820549632274,0.9213852003765688,0.9971455949714635,0.5696048122765197,0.30392666501148285,0.16105807133171454
O5-H1c-H1,7.9,[O]S(=O)(=O)[O-],0,O=S(=O)([O-])O,4,C#C[C](C)N,2,C#CC(C)N,2,-29.615566705362834,-33.400000000000006,-33.7,-7.0198,6.2498,-0.9864,2.6317,0.13819407976562284,-0.60998561,-0.188,1.300570356476518,0.29401631406436235,0.17769303581404008,0.09097395225631484,-6.1366,2.4545,-1.8410499999999999,4.2955499999999995,0.2327990594917997,0.3945321440211381,-0.60789166,-0.118,-0.069,-0.04899999999999999,0.8519446618465414,0.8914459941415354,0.8124433295515474,0.3250242103694875,0.19433539196822047,0.09953170824004288,-7.3053,5.6834,-0.2187,2.73235,0.169431219396486,0.04791965,-0.154,1.1480188827121394,0.5440628724672228,0.27008720749798276,0.14274817886537794,-9.997,-4.1711,-7.0840499999999995,2.91295,0.3432945982594964,8.613907619852727,0.07825577,-0.004,0.001,-0.005,0.9895005880113799,0.9475863675006541,1.0034719948482884,0.5723703814064363,0.2846036869219788,0.15088218599224243
O5-H1d-H1,14.6,[O]S(=O)(=O)[O-],0,O=S(=O)([O-])O,4,C#C[C](C)[N+](=O)[O-],2,C#CC(C)[N+](=O)[O-],2,-28.381907054523666,-28.5,-28.30000000000001,-7.0198,6.2498,-0.9864,2.6317,0.13819407976562284,-0.60998561,-0.188,1.300570356476518,0.29401631406436235,0.17769303581404008,0.09097395225631484,-6.1366,2.4545,-1.8410499999999999,4.2955499999999995,0.2327990594917997,0.3945321440211381,-0.60789166,-0.118,-0.069,-0.04899999999999999,0.8519446618465414,0.8914459941415354,0.8124433295515474,0.3250242103694875,0.19433539196822047,0.09953170824004288,-10.594,8.6255,2.8439,5.7347,0.172962501729625,0.04460614,-0.117,1.1335920036159328,0.5878557061978545,0.311212060083173,0.16390802875973637,-11.7883,-8.481,-10.13465,1.6536499999999998,0.6047228857376108,31.055885653705445,0.00436306,0.018,-0.014,0.032,0.9566366327968286,0.9442788731207302,0.9607558860221946,0.6099150774731824,0.3260039724411892,0.17197108258963767
O5-H1e-H1,8.7,[O]S(=O)(=O)[O-],0,O=S(=O)([O-])O,4,C#C[C](C)SC,2,C#CC(C)SC,2,-26.886500604397668,-28.099999999999994,-28.400000000000006,-7.0198,6.2498,-0.9864,2.6317,0.13819407976562284,-0.60998561,-0.188,1.300570356476518,0.29401631406436235,0.17769303581404008,0.09097395225631484,-6.1366,2.4545,-1.8410499999999999,4.2955499999999995,0.2327990594917997,0.3945321440211381,-0.60789166,-0.118,-0.069,-0.04899999999999999,0.8519446618465414,0.8914459941415354,0.8124433295515474,0.3250242103694875,0.19433539196822047,0.09953170824004288,-8.0975,6.2946,0.8271,3.56085,0.18289894833104708,0.02700074,-0.092,1.1434540512767777,0.6051195619785459,0.3452687604742102,0.18831793383999243,-9.6549,-5.5217,-7.5883,2.0665999999999998,0.48388657698635446,13.931650268557052,0.05765194,-0.006,0.044,-0.049999999999999996,0.9845764799242204,0.948408869301877,0.9966323501316682,0.6297117103694875,0.35999084476444665,0.19648741761533853
O5-H1f-H1,10.6,[O]S(=O)(=O)[O-],0,O=S(=O)([O-])O,4,C#C[C](C)OC,2,C#CC(C)OC,2,-27.61932531764804,-30.700000000000003,-31.0,-7.0198,6.2498,-0.9864,2.6317,0.13819407976562284,-0.60998561,-0.188,1.300570356476518,0.29401631406436235,0.17769303581404008,0.09097395225631484,-6.1366,2.4545,-1.8410499999999999,4.2955499999999995,0.2327990594917997,0.3945321440211381,-0.60789166,-0.118,-0.069,-0.04899999999999999,0.8519446618465414,0.8914459941415354,0.8124433295515474,0.3250242103694875,0.19433539196822047,0.09953170824004288,-7.7746,6.1475,0.1634,3.15545,0.16710950685984527,0.11877514,-0.156,1.1239938952576358,0.5724821215733016,0.3179427099497238,0.1690127242912554,-10.8798,-4.4763,-7.67805,3.2017499999999997,0.31232919497149997,9.20628590653549,0.14085630,-0.012,0.008,-0.02,0.9768514517724011,0.9413831572379435,0.9886742166172202,0.601059669249106,0.3321798771026007,0.17714476049320424
O5-H1h-H1,7.9,[O]S(=O)(=O)[O-],0,O=S(=O)([O-])O,4,C#C[C](C)O,2,C#CC(C)O,2,-26.22311997452356,-30.799999999999997,-30.900000000000006,-7.0198,6.2498,-0.9864,2.6317,0.13819407976562284,-0.60998561,-0.188,1.300570356476518,0.29401631406436235,0.17769303581404008,0.09097395225631484,-6.1366,2.4545,-1.8410499999999999,4.2955499999999995,0.2327990594917997,0.3945321440211381,-0.60789166,-0.118,-0.069,-0.04899999999999999,0.8519446618465414,0.8914459941415354,0.8124433295515474,0.3250242103694875,0.19433539196822047,0.09953170824004288,-7.8866,6.2983,-0.1139,3.0922,0.15595271513677053,0.12440690,-0.164,1.1296105926119309,0.5204205154946365,0.2579216063559059,0.1365200561319416,-11.162,-4.5036,-7.832800000000001,3.3292000000000006,0.3003724618526973,9.214339156554127,0.13691820,-0.008,-0.017,0.009000000000000001,0.9817104514936481,0.9457129630917136,0.9937096142942928,0.5475175059594756,0.2720152380361244,0.14440572671943488
O5-H1j-H1,12.6,[O]S(=O)(=O)[O-],0,O=S(=O)([O-])O,4,C[C](Cl)c1ccccc1,1,CC(Cl)c1ccccc1,1,-25.75363313151951,-27.799999999999997,-27.5,-7.0198,6.2498,-0.9864,2.6317,0.13819407976562284,-0.60998561,-0.188,1.300570356476518,0.29401631406436235,0.17769303581404008,0.09097395225631484,-6.1366,2.4545,-1.8410499999999999,4.2955499999999995,0.2327990594917997,0.3945321440211381,-0.60789166,-0.118,-0.069,-0.04899999999999999,0.8519446618465414,0.8914459941415354,0.8124433295515474,0.3250242103694875,0.19433539196822047,0.09953170824004288,-8.6886,6.5187,1.7818,4.15025,0.21110853089573348,0.06614559,-0.098,1.1326392947076476,0.6251117401668653,0.35759729377443983,0.21834497492983507,-10.9464,-6.4144,-8.6804,2.2660000000000005,0.4413062665489849,16.626068879082084,0.07182649,0.0,0.019,-0.019,0.9745155934236054,0.969780493565671,0.9760939600429168,0.6509609654350417,0.37089178201228973,0.22532599098104758
O5-H1k-H1,13.6,[O]S(=O)(=O)[O-],0,O=S(=O)([O-])O,4,C[C](c1ccccc1)C(F)(F)F,1,CC(c1ccccc1)C(F)(F)F,1,-20.0206733948575,-21.200000000000003,-21.10000000000001,-7.0198,6.2498,-0.9864,2.6317,0.13819407976562284,-0.60998561,-0.188,1.300570356476518,0.29401631406436235,0.17769303581404008,0.09097395225631484,-6.1366,2.4545,-1.8410499999999999,4.2955499999999995,0.2327990594917997,0.3945321440211381,-0.60789166,-0.118,-0.069,-0.04899999999999999,0.8519446618465414,0.8914459941415354,0.8124433295515474,0.3250242103694875,0.19433539196822047,0.09953170824004288,-9.4976,7.0075,2.0846,4.54605,0.20313230006703364,-0.04821312,-0.128,1.126298551231368,0.6932546185935637,0.4207490224070511,0.2508080792154142,-11.2776,-6.4904,-8.884,2.3935999999999997,0.41778074866310166,16.486768048128347,-0.03869974,0.006,-0.005,0.011,0.969918478832763,0.9586462901981078,0.9736758750443147,0.7192342073897497,0.4326275526038111,0.25681940020812966
O5-H1l-H1,12.3,[O]S(=O)(=O)[O-],0,O=S(=O)([O-])O,4,C[C](C(C)=O)c1ccccc1,1,CC(=O)C(C)c1ccccc1,3,-25.140463134285124,-27.5,-27.200000000000003,-7.0198,6.2498,-0.9864,2.6317,0.13819407976562284,-0.60998561,-0.188,1.300570356476518,0.29401631406436235,0.17769303581404008,0.09097395225631484,-6.1366,2.4545,-1.8410499999999999,4.2955499999999995,0.2327990594917997,0.3945321440211381,-0.60789166,-0.118,-0.069,-0.04899999999999999,0.8519446618465414,0.8914459941415354,0.8124433295515474,0.3250242103694875,0.19433539196822047,0.09953170824004288,-9.355,7.2106,2.5191,4.864850000000001,0.21315144410103376,-0.01146182,-0.105,1.1382471644427679,0.6828627830750894,0.43086245422382224,0.2599669672984138,-10.5539,-6.8181,-8.686,1.8679000000000001,0.5353605653407569,20.195566143797848,-0.04308711,0.005,-0.022,0.027,0.9703394287066166,0.9587681741198524,0.9741965135688715,0.7112261620977354,0.44443237539569236,0.2664513102708839
O5-H1m-H1,11.0,[O]S(=O)(=O)[O-],0,O=S(=O)([O-])O,4,C#C[C](C)C(C)(C)C,2,C#CC(C)C(C)(C)C,2,-20.80611866575832,-25.599999999999994,-26.60000000000001,-7.0198,6.2498,-0.9864,2.6317,0.13819407976562284,-0.60998561,-0.188,1.300570356476518,0.29401631406436235,0.17769303581404008,0.09097395225631484,-6.1366,2.4545,-1.8410499999999999,4.2955499999999995,0.2327990594917997,0.3945321440211381,-0.60789166,-0.118,-0.069,-0.04899999999999999,0.8519446618465414,0.8914459941415354,0.8124433295515474,0.3250242103694875,0.19433539196822047,0.09953170824004288,-8.072,6.5918,0.909,3.7504,0.17596959245442387,0.00188447,-0.171,1.118713192826594,0.7089541120381406,0.45684237477499845,0.2478654883163571,-10.731,-3.8904,-7.3107,3.4203,0.2923720141508055,7.813106231909481,-0.00325055,-0.002,-0.019,0.017,0.9816110788019268,0.9464145376601816,0.9933432591825087,0.7242532032181168,0.46706054869343927,0.2546415281763426
O5-H1n-H1,7.3,[O]S(=O)(=O)[O-],0,O=S(=O)([O-])O,4,C#C[C](C)N(C)C,2,C#CC(C)N(C)C,2,-31.26817040070216,-32.2,-32.7,-7.0198,6.2498,-0.9864,2.6317,0.13819407976562284,-0.60998561,-0.188,1.300570356476518,0.29401631406436235,0.17769303581404008,0.09097395225631484,-6.1366,2.4545,-1.8410499999999999,4.2955499999999995,0.2327990594917997,0.3945321440211381,-0.60789166,-0.118,-0.069,-0.04899999999999999,0.8519446618465414,0.8914459941415354,0.8124433295515474,0.3250242103694875,0.19433539196822047,0.09953170824004288,-7.0293,5.4175,0.1847,2.8011000000000004,0.19110227793915302,0.02443342,-0.137,1.1410338170265817,0.6312946960667462,0.38503196573769477,0.20639525716628299,-9.4419,-4.1642,-6.803050000000001,2.63885,0.37895295299088616,8.769253519999245,0.07090911,-0.007,0.023,-0.03,0.9824671482719982,0.9362163677601888,0.9978840751092681,0.668392431466031,0.39972301533114024,0.21459036296553247
O5-I1a-H1,7.8,[O]S(=O)(=O)[O-],0,O=S(=O)([O-])O,4,CC[C]=O,2,CCC=O,2,-13.168220410087342,-23.0,-23.5,-7.0198,6.2498,-0.9864,2.6317,0.13819407976562284,-0.60998561,-0.188,1.300570356476518,0.29401631406436235,0.17769303581404008,0.09097395225631484,-6.1366,2.4545,-1.8410499999999999,4.2955499999999995,0.2327990594917997,0.3945321440211381,-0.60789166,-0.118,-0.069,-0.04899999999999999,0.8519446618465414,0.8914459941415354,0.8124433295515474,0.3250242103694875,0.19433539196822047,0.09953170824004288,-8.1843,7.5382,0.5234,4.0308,0.14255573929406398,0.12342010,-0.234,1.5029418246641661,0.37719755661501786,0.20430916764943208,0.10801456907697644,-11.0113,-7.1177,-9.0645,1.9468,0.513663447709061,21.10261974779125,0.21479184,-0.17,-0.023,-0.14700000000000002,1.2908986674848306,0.9305609754381848,1.4710675135081535,0.42281547973778305,0.22355067965985972,0.11780612405789789
O5-I1b-H1,10.7,[O]S(=O)(=O)[O-],0,O=S(=O)([O-])O,4,N#CC[C]=O,3,N#CCC=O,3,-11.310492924917325,-22.200000000000003,-22.30000000000001,-7.0198,6.2498,-0.9864,2.6317,0.13819407976562284,-0.60998561,-0.188,1.300570356476518,0.29401631406436235,0.17769303581404008,0.09097395225631484,-6.1366,2.4545,-1.8410499999999999,4.2955499999999995,0.2327990594917997,0.3945321440211381,-0.60789166,-0.118,-0.069,-0.04899999999999999,0.8519446618465414,0.8914459941415354,0.8124433295515474,0.3250242103694875,0.19433539196822047,0.09953170824004288,-9.2016,8.5989,1.2117,4.9053,0.13536928741607104,0.14613173,-0.219,1.4958324903059086,0.3666194874851013,0.19502203463472162,0.10877337516949954,-11.859,-8.0356,-9.9473,1.9116999999999997,0.5230946278181724,25.879786914787893,0.22620523,-0.115,-0.02,-0.095,1.2852995614990865,0.9325044823153488,1.4616971010909556,0.4123025923718713,0.21489199925516728,0.11883888871369556
O5-I1c-H1,6.0,[O]S(=O)(=O)[O-],0,O=S(=O)([O-])O,4,NC[C]=O,2,NCC=O,2,-12.120403504876855,-23.099999999999994,-23.200000000000003,-7.0198,6.2498,-0.9864,2.6317,0.13819407976562284,-0.60998561,-0.188,1.300570356476518,0.29401631406436235,0.17769303581404008,0.09097395225631484,-6.1366,2.4545,-1.8410499999999999,4.2955499999999995,0.2327990594917997,0.3945321440211381,-0.60789166,-0.118,-0.069,-0.04899999999999999,0.8519446618465414,0.8914459941415354,0.8124433295515474,0.3250242103694875,0.19433539196822047,0.09953170824004288,-8.4275,7.7185,0.7233,4.2209,0.1429551692589204,0.12893377,-0.222,1.494747279965956,0.36715956495828367,0.1880469865309416,0.09845755416101669,-10.5606,-7.3022,-8.9314,1.6292000000000004,0.6137981831573777,24.48131167444144,0.20868543,-0.168,-0.013,-0.155,1.2875016182103527,0.9290511822251024,1.466726836202978,0.4120418653158522,0.20783160573521198,0.10850335845605626
O5-I1d-H1,11.1,[O]S(=O)(=O)[O-],0,O=S(=O)([O-])O,4,O=[C]C[N+](=O)[O-],1,O=CC[N+](=O)[O-],1,-11.407733249312829,-22.5,-22.400000000000006,-7.0198,6.2498,-0.9864,2.6317,0.13819407976562284,-0.60998561,-0.188,1.300570356476518,0.29401631406436235,0.17769303581404008,0.09097395225631484,-6.1366,2.4545,-1.8410499999999999,4.2955499999999995,0.2327990594917997,0.3945321440211381,-0.60789166,-0.118,-0.069,-0.04899999999999999,0.8519446618465414,0.8914459941415354,0.8124433295515474,0.3250242103694875,0.19433539196822047,0.09953170824004288,-9.7372,8.7733,1.7614,5.26735,0.14261469787076256,0.16385251,-0.17,1.526033534193213,0.3824772794994041,0.21668037365774936,0.12013969915802088,-12.2649,-8.9983,-10.6316,1.6333000000000002,0.6122573930080205,34.60200776342374,0.21634345,-0.056,-0.017,-0.039,1.2879143773806558,0.9228932831096831,1.4704249245161423,0.4261025029797378,0.23561541803736577,0.1296730629749929
O5-I1e-H1,9.8,[O]S(=O)(=O)[O-],0,O=S(=O)([O-])O,4,CSC[C]=O,3,CSCC=O,3,-11.396535174032168,-21.799999999999997,-22.10000000000001,-7.0198,6.2498,-0.9864,2.6317,0.13819407976562284,-0.60998561,-0.188,1.300570356476518,0.29401631406436235,0.17769303581404008,0.09097395225631484,-6.1366,2.4545,-1.8410499999999999,4.2955499999999995,0.2327990594917997,0.3945321440211381,-0.60789166,-0.118,-0.069,-0.04899999999999999,0.8519446618465414,0.8914459941415354,0.8124433295515474,0.3250242103694875,0.19433539196822047,0.09953170824004288,-8.5978,7.5519,0.6717,4.1118,0.14534461207523036,0.14705415,-0.164,1.5176133035343589,0.37330527413587605,0.2106518838060952,0.1320381728737662,-10.1688,-7.6272,-8.898,1.2707999999999995,0.7869058860560281,31.15140226628896,0.21850374,-0.081,0.006,-0.08700000000000001,1.292703715442837,0.9302829978635346,1.473914074232488,0.4184669249106079,0.22946278939854758,0.1414414556463057
O5-I1f-H1,8.1,[O]S(=O)(=O)[O-],0,O=S(=O)([O-])O,4,COC[C]=O,3,COCC=O,3,-11.240357400774977,-24.599999999999994,-24.400000000000006,-7.0198,6.2498,-0.9864,2.6317,0.13819407976562284,-0.60998561,-0.188,1.300570356476518,0.29401631406436235,0.17769303581404008,0.09097395225631484,-6.1366,2.4545,-1.8410499999999999,4.2955499999999995,0.2327990594917997,0.3945321440211381,-0.60789166,-0.118,-0.069,-0.04899999999999999,0.8519446618465414,0.8914459941415354,0.8124433295515474,0.3250242103694875,0.19433539196822047,0.09953170824004288,-8.7005,8.0733,0.9437,4.5085,0.14026032315978457,0.14218590,-0.231,1.5030652023460458,0.3570470798569726,0.19220563590093726,0.12065805241083535,-11.3221,-7.5038,-9.41295,1.9091500000000003,0.5237933111594164,23.204993767514335,0.21093518,-0.171,-0.01,-0.161,1.2881974441419481,0.9282792326870482,1.4681565498693983,0.40195731525625744,0.21134628514679413,0.13055800826211725
O5-I1h-H1,5.1,[O]S(=O)(=O)[O-],0,O=S(=O)([O-])O,4,O=[C]CO,1,O=CCO,1,-11.516534445459406,-20.799999999999997,-21.0,-7.0198,6.2498,-0.9864,2.6317,0.13819407976562284,-0.60998561,-0.188,1.300570356476518,0.29401631406436235,0.17769303581404008,0.09097395225631484,-6.1366,2.4545,-1.8410499999999999,4.2955499999999995,0.2327990594917997,0.3945321440211381,-0.60789166,-0.118,-0.069,-0.04899999999999999,0.8519446618465414,0.8914459941415354,0.8124433295515474,0.3250242103694875,0.19433539196822047,0.09953170824004288,-8.954,8.1848,0.7045,4.444649999999999,0.1336844778952716,0.11770852,-0.235,1.5001024711603432,0.3671781883194279,0.17959779032958847,0.09192393806565545,-11.6797,-7.7714,-9.72555,1.9541500000000003,0.5117314433385358,24.201397743903996,0.19834841,-0.169,-0.012,-0.157,1.285065274870318,0.9339378700612193,1.460628977274867,0.4121256704410012,0.19734575755694866,0.10100201822711362
O5-I1j-H1,10.8,[O]S(=O)(=O)[O-],0,O=S(=O)([O-])O,4,O=[C]CCl,1,O=CCCl,1,-12.109676755103973,-22.599999999999994,-22.60000000000001,-7.0198,6.2498,-0.9864,2.6317,0.13819407976562284,-0.60998561,-0.188,1.300570356476518,0.29401631406436235,0.17769303581404008,0.09097395225631484,-6.1366,2.4545,-1.8410499999999999,4.2955499999999995,0.2327990594917997,0.3945321440211381,-0.60789166,-0.118,-0.069,-0.04899999999999999,0.8519446618465414,0.8914459941415354,0.8124433295515474,0.3250242103694875,0.19433539196822047,0.09953170824004288,-9.0342,8.1797,0.7838,4.48175,0.13521004881082763,0.15204853,-0.202,1.5281960728297659,0.370157926102503,0.19591040283036434,0.10341245939894674,-11.5976,-7.9743,-9.78595,1.8116499999999998,0.5519829989236332,26.430275550603046,0.21428651,-0.118,-0.015,-0.103,1.293465834186331,0.9288372479770899,1.4757801272909514,0.4128054231227652,0.21465148035503692,0.11309758443442339
